ano,mes,natureza,quantidade
2025,2,NOME POPULAR,36
2025,3,NOME POPULAR,15
2025,4,NOME POPULAR,20
2025,5,NOME POPULAR,14
2025,6,NOME POPULAR,7
2025,7,NOME POPULAR,12
2025,8,NOME POPULAR,11
2025,9,NOME POPULAR,7
2025,10,NOME POPULAR,9
2025,11,NOME POPULAR,60
2025,12,NOME POPULAR,74
2025,7,CÁGADO COMUM,1
2025,11,CÁGADO COMUM,1
2025,12,CÁGADO COMUM,2
2025,1,CÁGADO DE BARBICHA,2
2025,2,CÁGADO DE BARBICHA,1
2025,3,CÁGADO DE BARBICHA,1
2025,4,CÁGADO DE BARBICHA,1
2025,6,CÁGADO DE BARBICHA,1
2025,8,CÁGADO DE BARBICHA,1
2025,11,CÁGADO DE BARBICHA,1
2025,12,CÁGADO DE BARBICHA,1
2025,12,CALANGO,1
2025,2,IGUANA,1
2025,1,JABUTI,2
2025,2,JABUTI,2
2025,3,JABUTI,1
2025,8,JABUTI,4
2025,11,JABUTI,2
2025,12,JABUTI,5
2025,12,MINHOCUÇU,1
2025,2,SERPENTE BOIPEBA,1
2025,4,SERPENTE BOIPEBA,1
2025,11,SERPENTE BOIPEBA,1
2025,5,SERPENTE CANINANA,1
2025,12,SERPENTE CANINANA,1
2025,1,SERPENTE CASCAVEL,6
2025,2,SERPENTE CASCAVEL,4
2025,3,SERPENTE CASCAVEL,5
2025,4,SERPENTE CASCAVEL,5
2025,5,SERPENTE CASCAVEL,6
2025,6,SERPENTE CASCAVEL,1
2025,7,SERPENTE CASCAVEL,2
2025,9,SERPENTE CASCAVEL,1
2025,11,SERPENTE CASCAVEL,9
2025,12,SERPENTE CASCAVEL,9
2025,11,SERPENTE COBRA CEGA / CECÍLIA,1
2025,2,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,3
2025,10,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2025,12,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,2
2025,1,SERPENTE COBRA CIPÓ,3
2025,2,SERPENTE COBRA CIPÓ,6
2025,3,SERPENTE COBRA CIPÓ,1
2025,4,SERPENTE COBRA CIPÓ,1
2025,5,SERPENTE COBRA CIPÓ,1
2025,6,SERPENTE COBRA CIPÓ,1
2025,7,SERPENTE COBRA CIPÓ,1
2025,9,SERPENTE COBRA CIPÓ,1
2025,10,SERPENTE COBRA CIPÓ,1
2025,11,SERPENTE COBRA CIPÓ,2
2025,12,SERPENTE COBRA CIPÓ,10
2025,2,SERPENTE COBRA D'ÁGUA,1
2025,12,SERPENTE COBRA D'ÁGUA,1
2025,6,SERPENTE COBRA DORMIDEIRA,1
2025,12,SERPENTE COBRA DORMIDEIRA,2
2025,8,SERPENTE COBRA-VERDE,1
2025,2,SERPENTE CORAL FALSA,1
2025,3,SERPENTE CORAL FALSA,2
2025,4,SERPENTE CORAL FALSA,1
2025,5,SERPENTE CORAL FALSA,1
2025,7,SERPENTE CORAL FALSA,2
2025,8,SERPENTE CORAL FALSA,1
2025,10,SERPENTE CORAL FALSA,1
2025,11,SERPENTE CORAL FALSA,4
2025,12,SERPENTE CORAL FALSA,1
2025,5,SERPENTE CORAL VERDADEIRA,1
2025,6,SERPENTE CORAL VERDADEIRA,2
2025,7,SERPENTE CORAL VERDADEIRA,1
2025,9,SERPENTE CORAL VERDADEIRA,1
2025,11,SERPENTE CORAL VERDADEIRA,4
2025,12,SERPENTE CORAL VERDADEIRA,4
2025,1,SERPENTE CORRE CAMPO,3
2025,2,SERPENTE CORRE CAMPO,4
2025,4,SERPENTE CORRE CAMPO,7
2025,6,SERPENTE CORRE CAMPO,1
2025,7,SERPENTE CORRE CAMPO,1
2025,11,SERPENTE CORRE CAMPO,4
2025,12,SERPENTE CORRE CAMPO,4
2025,1,SERPENTE JARARACA VERDADEIRA,4
2025,2,SERPENTE JARARACA VERDADEIRA,3
2025,3,SERPENTE JARARACA VERDADEIRA,1
2025,4,SERPENTE JARARACA VERDADEIRA,2
2025,5,SERPENTE JARARACA VERDADEIRA,1
2025,8,SERPENTE JARARACA VERDADEIRA,1
2025,11,SERPENTE JARARACA VERDADEIRA,1
2025,12,SERPENTE JARARACA VERDADEIRA,2
2025,2,SERPENTE JARARACUÇU,1
2025,1,SERPENTE JIBOIA,17
2025,2,SERPENTE JIBOIA,7
2025,3,SERPENTE JIBOIA,4
2025,4,SERPENTE JIBOIA,2
2025,5,SERPENTE JIBOIA,3
2025,7,SERPENTE JIBOIA,4
2025,8,SERPENTE JIBOIA,2
2025,9,SERPENTE JIBOIA,4
2025,10,SERPENTE JIBOIA,5
2025,11,SERPENTE JIBOIA,25
2025,12,SERPENTE JIBOIA,23
2025,1,SERPENTE JIBOIA ARCO ÍRIS,1
2025,2,SERPENTE JIBOIA ARCO ÍRIS,1
2025,11,SERPENTE JIBOIA ARCO ÍRIS,2
2025,12,SERPENTE JIBOIA ARCO ÍRIS,2
2025,11,SERPENTE MUÇURANA,1
2025,12,SERPENTE MUÇURANA,1
2025,1,TARTARUGA,2
2025,12,TARTARUGA,1
2025,1,TARTARUGA TIGRE D'ÁGUA,2
2025,1,TEIÚ,1
2025,8,TEIÚ,1
2025,10,TEIÚ,1
2025,11,TEIÚ,2
2025,12,TEIÚ,1
2024,1,Atendimentos registrados,398
2024,2,Atendimentos registrados,346
2024,3,Atendimentos registrados,432
2024,4,Atendimentos registrados,377
2024,5,Atendimentos registrados,372
2024,6,Atendimentos registrados,377
2024,7,Atendimentos registrados,422
2024,8,Atendimentos registrados,375
2024,9,Atendimentos registrados,117
2024,10,Atendimentos registrados,249
2024,11,Atendimentos registrados,294
2024,12,Atendimentos registrados,207
2024,1,Termos Circunstanciados de Ocorrência - PMDF,43
2024,2,Termos Circunstanciados de Ocorrência - PMDF,18
2024,3,Termos Circunstanciados de Ocorrência - PMDF,56
2024,4,Termos Circunstanciados de Ocorrência - PMDF,15
2024,5,Termos Circunstanciados de Ocorrência - PMDF,15
2024,6,Termos Circunstanciados de Ocorrência - PMDF,7
2024,7,Termos Circunstanciados de Ocorrência - PMDF,21
2024,8,Termos Circunstanciados de Ocorrência - PMDF,9
2024,9,Termos Circunstanciados de Ocorrência - PMDF,9
2024,10,Termos Circunstanciados de Ocorrência - PMDF,4
2024,11,Termos Circunstanciados de Ocorrência - PMDF,7
2024,12,Termos Circunstanciados de Ocorrência - PMDF,3
2024,1,Termos Circunstanciados - OUTRAS,2
2024,2,Termos Circunstanciados - OUTRAS,1
2024,3,Termos Circunstanciados - OUTRAS,1
2024,9,Termos Circunstanciados - OUTRAS,1
2024,11,Termos Circunstanciados - OUTRAS,1
2024,1,Em apuração,3
2024,3,Em apuração,1
2024,5,Em apuração,4
2024,6,Em apuração,1
2024,7,Em apuração,1
2024,8,Em apuração,1
2024,9,Em apuração,1
2024,10,Em apuração,1
2024,1,Flagrantes,2
2024,2,Flagrantes,3
2024,3,Flagrantes,1
2024,4,Flagrantes,1
2024,5,Flagrantes,3
2024,6,Flagrantes,1
2024,7,Flagrantes,1
2024,8,Flagrantes,2
2024,10,Flagrantes,5
2024,11,Flagrantes,1
2024,12,Flagrantes,2
2024,2,P.A.A.I.,1
2024,10,P.A.A.I.,1
2024,3,Apreensão de arma de fogo e/ou munição,5
2024,4,Apreensão de arma de fogo e/ou munição,1
2024,5,Apreensão de arma de fogo e/ou munição,1
2024,1,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,227
2024,2,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,188
2024,3,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,231
2024,4,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,185
2024,5,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,84
2024,6,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,150
2024,7,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,141
2024,8,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,145
2024,9,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,64
2024,10,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,178
2024,11,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,187
2024,12,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,93
2024,6,Corte de Árvores,1
2024,7,Corte de Árvores,2
2024,8,Corte de Árvores,1
2024,1,Crime contra as Áreas de Proteção Permanente,3
2024,3,Crime contra as Áreas de Proteção Permanente,2
2024,5,Crime contra as Áreas de Proteção Permanente,1
2024,6,Crime contra as Áreas de Proteção Permanente,2
2024,7,Crime contra as Áreas de Proteção Permanente,1
2024,9,Crime contra as Áreas de Proteção Permanente,1
2024,10,Crime contra as Áreas de Proteção Permanente,1
2024,1,Crimes contra as Unidades de Conservação,1
2024,3,Crimes contra as Unidades de Conservação,2
2024,4,Crimes contra as Unidades de Conservação,2
2024,5,Crimes contra as Unidades de Conservação,1
2024,8,Crimes contra as Unidades de Conservação,2
2024,1,Crime contra o Licenciamento Ambiental,1
2024,2,Crime contra o Licenciamento Ambiental,2
2024,3,Crime contra o Licenciamento Ambiental,1
2024,4,Crime contra o Licenciamento Ambiental,3
2024,5,Crime contra o Licenciamento Ambiental,5
2024,6,Crime contra o Licenciamento Ambiental,1
2024,11,Crime contra o Licenciamento Ambiental,1
2024,12,Crime contra o Licenciamento Ambiental,2
2024,1,Crime contra os Recursos Hídricos,1
2024,6,Crime contra os Recursos Hídricos,1
2024,7,Crime contra os Recursos Hídricos,1
2024,8,Crime contra os Recursos Hídricos,1
2024,9,Crime contra os Recursos Hídricos,1
2024,1,Crime contra os Recursos Pesqueiros,1
2024,5,Crime contra os Recursos Pesqueiros,1
2024,8,Crime contra os Recursos Pesqueiros,1
2024,12,Crime contra os Recursos Pesqueiros,1
2024,4,Crimes contra a Administração Ambiental,1
2024,12,Crimes contra a Administração Ambiental,1
2024,1,Crimes contra a Fauna,40
2024,2,Crimes contra a Fauna,21
2024,3,Crimes contra a Fauna,58
2024,4,Crimes contra a Fauna,15
2024,5,Crimes contra a Fauna,16
2024,6,Crimes contra a Fauna,7
2024,7,Crimes contra a Fauna,24
2024,8,Crimes contra a Fauna,10
2024,9,Crimes contra a Fauna,7
2024,10,Crimes contra a Fauna,4
2024,11,Crimes contra a Fauna,4
2024,12,Crimes contra a Fauna,2
2024,1,Crimes contra a Flora,5
2024,2,Crimes contra a Flora,5
2024,3,Crimes contra a Flora,5
2024,4,Crimes contra a Flora,4
2024,5,Crimes contra a Flora,11
2024,6,Crimes contra a Flora,8
2024,7,Crimes contra a Flora,5
2024,8,Crimes contra a Flora,2
2024,9,Crimes contra a Flora,5
2024,10,Crimes contra a Flora,1
2024,12,Crimes contra a Flora,4
2024,1,Outros Crimes Ambientais,1
2024,3,Outros Crimes Ambientais,1
2024,4,Outros Crimes Ambientais,1
2024,5,Outros Crimes Ambientais,6
2024,6,Outros Crimes Ambientais,2
2024,9,Outros Crimes Ambientais,4
2024,10,Outros Crimes Ambientais,2
2024,11,Outros Crimes Ambientais,1
2024,12,Outros Crimes Ambientais,2
2024,2,Parcelamento Irregular do Solo,2
2024,3,Parcelamento Irregular do Solo,2
2024,4,Parcelamento Irregular do Solo,2
2024,5,Parcelamento Irregular do Solo,3
2024,6,Parcelamento Irregular do Solo,3
2024,7,Parcelamento Irregular do Solo,2
2024,8,Parcelamento Irregular do Solo,1
2024,10,Parcelamento Irregular do Solo,2
2024,1,ÁGUAS CLARAS,16
2024,2,ÁGUAS CLARAS,6
2024,3,ÁGUAS CLARAS,14
2024,4,ÁGUAS CLARAS,6
2024,5,ÁGUAS CLARAS,9
2024,6,ÁGUAS CLARAS,7
2024,7,ÁGUAS CLARAS,9
2024,8,ÁGUAS CLARAS,13
2024,1,BRASÍLIA,115
2024,2,BRASÍLIA,97
2024,3,BRASÍLIA,110
2024,4,BRASÍLIA,119
2024,5,BRASÍLIA,84
2024,6,BRASÍLIA,79
2024,7,BRASÍLIA,45
2024,8,BRASÍLIA,42
2024,9,BRASÍLIA,7
2024,1,BRAZLÂNDIA,9
2024,2,BRAZLÂNDIA,11
2024,3,BRAZLÂNDIA,9
2024,4,BRAZLÂNDIA,12
2024,5,BRAZLÂNDIA,23
2024,6,BRAZLÂNDIA,2
2024,7,BRAZLÂNDIA,7
2024,8,BRAZLÂNDIA,4
2024,9,BRAZLÂNDIA,1
2024,1,CANDANGOLÂNDIA,9
2024,2,CANDANGOLÂNDIA,13
2024,3,CANDANGOLÂNDIA,8
2024,4,CANDANGOLÂNDIA,9
2024,5,CANDANGOLÂNDIA,10
2024,6,CANDANGOLÂNDIA,10
2024,7,CANDANGOLÂNDIA,12
2024,8,CANDANGOLÂNDIA,7
2024,1,CEILÂNDIA,24
2024,2,CEILÂNDIA,19
2024,3,CEILÂNDIA,34
2024,4,CEILÂNDIA,19
2024,5,CEILÂNDIA,17
2024,6,CEILÂNDIA,12
2024,7,CEILÂNDIA,8
2024,8,CEILÂNDIA,14
2024,9,CEILÂNDIA,2
2024,2,CRUZEIRO,2
2024,3,CRUZEIRO,1
2024,4,CRUZEIRO,3
2024,5,CRUZEIRO,1
2024,6,CRUZEIRO,2
2024,7,CRUZEIRO,1
2024,8,CRUZEIRO,3
2024,1,FERCAL,1
2024,2,FERCAL,1
2024,3,FERCAL,2
2024,5,FERCAL,1
2024,8,FERCAL,2
2024,1,GAMA,11
2024,2,GAMA,16
2024,3,GAMA,27
2024,4,GAMA,15
2024,5,GAMA,17
2024,6,GAMA,16
2024,7,GAMA,10
2024,8,GAMA,9
2024,9,GAMA,3
2024,1,GUARÁ,9
2024,2,GUARÁ,13
2024,3,GUARÁ,8
2024,4,GUARÁ,11
2024,5,GUARÁ,14
2024,6,GUARÁ,9
2024,7,GUARÁ,7
2024,8,GUARÁ,6
2024,9,GUARÁ,2
2024,1,ITAPOÃ,2
2024,2,ITAPOÃ,2
2024,3,ITAPOÃ,18
2024,4,ITAPOÃ,7
2024,5,ITAPOÃ,1
2024,7,ITAPOÃ,1
2024,8,ITAPOÃ,2
2024,1,JARDIM BOTÂNICO A,13
2024,2,JARDIM BOTÂNICO A,9
2024,3,JARDIM BOTÂNICO A,10
2024,4,JARDIM BOTÂNICO A,11
2024,5,JARDIM BOTÂNICO A,3
2024,6,JARDIM BOTÂNICO A,7
2024,7,JARDIM BOTÂNICO A,2
2024,8,JARDIM BOTÂNICO A,8
2024,1,JARDIM BOTÂNICO B,3
2024,2,JARDIM BOTÂNICO B,2
2024,1,LAGO NORTE,13
2024,2,LAGO NORTE,12
2024,3,LAGO NORTE,17
2024,4,LAGO NORTE,8
2024,5,LAGO NORTE,16
2024,6,LAGO NORTE,7
2024,7,LAGO NORTE,7
2024,8,LAGO NORTE,7
2024,9,LAGO NORTE,4
2024,1,LAGO SUL,33
2024,2,LAGO SUL,18
2024,3,LAGO SUL,33
2024,4,LAGO SUL,42
2024,5,LAGO SUL,39
2024,6,LAGO SUL,27
2024,7,LAGO SUL,10
2024,8,LAGO SUL,47
2024,9,LAGO SUL,6
2024,1,NUCLEO BANDEIRANTE,3
2024,2,NUCLEO BANDEIRANTE,2
2024,3,NUCLEO BANDEIRANTE,2
2024,4,NUCLEO BANDEIRANTE,2
2024,5,NUCLEO BANDEIRANTE,6
2024,6,NUCLEO BANDEIRANTE,2
2024,7,NUCLEO BANDEIRANTE,3
2024,8,NUCLEO BANDEIRANTE,3
2024,1,PARANOÁ,5
2024,2,PARANOÁ,8
2024,3,PARANOÁ,22
2024,4,PARANOÁ,7
2024,5,PARANOÁ,11
2024,6,PARANOÁ,1
2024,7,PARANOÁ,1
2024,8,PARANOÁ,3
2024,1,PARK WAY A,5
2024,2,PARK WAY A,2
2024,3,PARK WAY A,3
2024,4,PARK WAY A,2
2024,5,PARK WAY A,1
2024,6,PARK WAY A,2
2024,7,PARK WAY A,2
2024,1,PARK WAY B,4
2024,2,PARK WAY B,6
2024,3,PARK WAY B,6
2024,4,PARK WAY B,9
2024,5,PARK WAY B,7
2024,7,PARK WAY B,7
2024,8,PARK WAY B,2
2024,9,PARK WAY B,1
2024,1,PLANALTINA,22
2024,2,PLANALTINA,20
2024,3,PLANALTINA,16
2024,4,PLANALTINA,12
2024,5,PLANALTINA,26
2024,6,PLANALTINA,4
2024,7,PLANALTINA,12
2024,8,PLANALTINA,13
2024,9,PLANALTINA,1
2024,1,RECANTO DAS EMAS,11
2024,2,RECANTO DAS EMAS,5
2024,3,RECANTO DAS EMAS,3
2024,4,RECANTO DAS EMAS,5
2024,5,RECANTO DAS EMAS,7
2024,6,RECANTO DAS EMAS,5
2024,7,RECANTO DAS EMAS,4
2024,8,RECANTO DAS EMAS,5
2024,1,RIACHO FUNDO,8
2024,2,RIACHO FUNDO,5
2024,3,RIACHO FUNDO,3
2024,4,RIACHO FUNDO,3
2024,5,RIACHO FUNDO,7
2024,6,RIACHO FUNDO,4
2024,7,RIACHO FUNDO,4
2024,8,RIACHO FUNDO,6
2024,1,RIACHO FUNDO II,6
2024,3,RIACHO FUNDO II,3
2024,4,RIACHO FUNDO II,4
2024,5,RIACHO FUNDO II,3
2024,6,RIACHO FUNDO II,3
2024,8,RIACHO FUNDO II,3
2024,1,SAMAMBAIA,10
2024,2,SAMAMBAIA,9
2024,3,SAMAMBAIA,13
2024,4,SAMAMBAIA,8
2024,5,SAMAMBAIA,6
2024,6,SAMAMBAIA,5
2024,7,SAMAMBAIA,3
2024,8,SAMAMBAIA,2
2024,1,SANTA MARIA,6
2024,2,SANTA MARIA,3
2024,3,SANTA MARIA,11
2024,4,SANTA MARIA,6
2024,5,SANTA MARIA,9
2024,6,SANTA MARIA,6
2024,7,SANTA MARIA,3
2024,8,SANTA MARIA,5
2024,1,SÃO SEBASTIÃO,13
2024,2,SÃO SEBASTIÃO,9
2024,3,SÃO SEBASTIÃO,10
2024,4,SÃO SEBASTIÃO,11
2024,5,SÃO SEBASTIÃO,8
2024,7,SÃO SEBASTIÃO,5
2024,8,SÃO SEBASTIÃO,7
2024,9,SÃO SEBASTIÃO,1
2024,1,SCIA/ESTRUTURAL,2
2024,2,SCIA/ESTRUTURAL,3
2024,3,SCIA/ESTRUTURAL,5
2024,4,SCIA/ESTRUTURAL,2
2024,5,SCIA/ESTRUTURAL,3
2024,7,SCIA/ESTRUTURAL,3
2024,8,SCIA/ESTRUTURAL,4
2024,1,SIA,2
2024,2,SIA,4
2024,3,SIA,1
2024,4,SIA,2
2024,5,SIA,2
2024,6,SIA,2
2024,8,SIA,1
2024,1,SOBRADINHO,14
2024,2,SOBRADINHO,7
2024,3,SOBRADINHO,4
2024,4,SOBRADINHO,10
2024,5,SOBRADINHO,13
2024,6,SOBRADINHO,7
2024,7,SOBRADINHO,9
2024,8,SOBRADINHO,12
2024,9,SOBRADINHO,6
2024,1,SOBRADINHO II,6
2024,2,SOBRADINHO II,6
2024,3,SOBRADINHO II,3
2024,4,SOBRADINHO II,8
2024,5,SOBRADINHO II,5
2024,7,SOBRADINHO II,8
2024,8,SOBRADINHO II,3
2024,1,SUDOESTE/OCTAGONAL,4
2024,2,SUDOESTE/OCTAGONAL,2
2024,3,SUDOESTE/OCTAGONAL,6
2024,5,SUDOESTE/OCTAGONAL,1
2024,6,SUDOESTE/OCTAGONAL,1
2024,7,SUDOESTE/OCTAGONAL,4
2024,8,SUDOESTE/OCTAGONAL,1
2024,1,TAGUATINGA,14
2024,2,TAGUATINGA,17
2024,3,TAGUATINGA,17
2024,4,TAGUATINGA,9
2024,5,TAGUATINGA,12
2024,6,TAGUATINGA,8
2024,7,TAGUATINGA,18
2024,8,TAGUATINGA,10
2024,9,TAGUATINGA,3
2024,5,VARJÃO,2
2024,1,VICENTE PIRES,5
2024,2,VICENTE PIRES,7
2024,3,VICENTE PIRES,11
2024,4,VICENTE PIRES,9
2024,6,VICENTE PIRES,3
2024,7,VICENTE PIRES,3
2024,8,VICENTE PIRES,4
2024,9,VICENTE PIRES,1
2024,1,QUANTIDADE DE RESGATE,319
2024,2,QUANTIDADE DE RESGATE,480
2024,3,QUANTIDADE DE RESGATE,515
2024,4,QUANTIDADE DE RESGATE,121
2024,5,QUANTIDADE DE RESGATE,212
2024,6,QUANTIDADE DE RESGATE,122
2024,7,QUANTIDADE DE RESGATE,157
2024,8,QUANTIDADE DE RESGATE,126
2024,9,QUANTIDADE DE RESGATE,41
2024,10,QUANTIDADE DE RESGATE,186
2024,11,QUANTIDADE DE RESGATE,187
2024,12,QUANTIDADE DE RESGATE,108
2024,1,QUANTIDADE DE SOLTURA,70
2024,2,QUANTIDADE DE SOLTURA,94
2024,3,QUANTIDADE DE SOLTURA,117
2024,4,QUANTIDADE DE SOLTURA,50
2024,5,QUANTIDADE DE SOLTURA,44
2024,6,QUANTIDADE DE SOLTURA,45
2024,7,QUANTIDADE DE SOLTURA,59
2024,8,QUANTIDADE DE SOLTURA,30
2024,9,QUANTIDADE DE SOLTURA,10
2024,10,QUANTIDADE DE SOLTURA,55
2024,11,QUANTIDADE DE SOLTURA,38
2024,12,QUANTIDADE DE SOLTURA,34
2024,1,QUANTIDADE DE ÓBITOS,1
2024,2,QUANTIDADE DE ÓBITOS,4
2024,4,QUANTIDADE DE ÓBITOS,2
2024,5,QUANTIDADE DE ÓBITOS,2
2024,6,QUANTIDADE DE ÓBITOS,1
2024,1,QUANTIDADE DE FERIDOS,38
2024,2,QUANTIDADE DE FERIDOS,44
2024,3,QUANTIDADE DE FERIDOS,42
2024,4,QUANTIDADE DE FERIDOS,24
2024,5,QUANTIDADE DE FERIDOS,24
2024,6,QUANTIDADE DE FERIDOS,31
2024,7,QUANTIDADE DE FERIDOS,23
2024,8,QUANTIDADE DE FERIDOS,29
2024,9,QUANTIDADE DE FERIDOS,13
2024,10,QUANTIDADE DE FERIDOS,47
2024,11,QUANTIDADE DE FERIDOS,30
2024,12,QUANTIDADE DE FERIDOS,25
2024,1,QUANTIDADE DE FILHOTES,3
2024,2,QUANTIDADE DE FILHOTES,18
2024,3,QUANTIDADE DE FILHOTES,10
2024,4,QUANTIDADE DE FILHOTES,1
2024,5,QUANTIDADE DE FILHOTES,3
2024,7,QUANTIDADE DE FILHOTES,3
2024,8,QUANTIDADE DE FILHOTES,7
2024,9,QUANTIDADE DE FILHOTES,2
2024,10,QUANTIDADE DE FILHOTES,31
2024,11,QUANTIDADE DE FILHOTES,7
2024,12,QUANTIDADE DE FILHOTES,19
2024,1,NOME POPULAR,238
2024,2,NOME POPULAR,366
2024,3,NOME POPULAR,370
2024,4,NOME POPULAR,56
2024,5,NOME POPULAR,150
2024,6,NOME POPULAR,66
2024,7,NOME POPULAR,98
2024,8,NOME POPULAR,90
2024,9,NOME POPULAR,24
2024,10,NOME POPULAR,84
2024,11,NOME POPULAR,138
2024,12,NOME POPULAR,58
2024,5,ANDORINHA,1
2024,11,ANDORINHA,7
2024,12,ANDORINHA,2
2024,3,ANU BRANCO,1
2024,5,ANU BRANCO,1
2024,6,ANU PRETO,1
2024,2,ARARA CANINDÉ,3
2024,3,ARARA CANINDÉ,3
2024,5,ARARA CANINDÉ,1
2024,7,ARARA CANINDÉ,1
2024,8,ARARA CANINDÉ,1
2024,10,ARARA CANINDÉ,5
2024,11,ARARA CANINDÉ,2
2024,1,AZULÃO,1
2024,2,AZULÃO,1
2024,3,AZULÃO,8
2024,8,AZULÃO,3
2024,10,BACURAU,2
2024,12,BACURAU,1
2024,1,BAIANO,13
2024,2,BAIANO,13
2024,3,BAIANO,38
2024,4,BAIANO,4
2024,5,BAIANO,12
2024,7,BAIANO,8
2024,8,BAIANO,1
2024,9,BAIANO,1
2024,10,BAIANO,1
2024,1,BEIJA FLOR,1
2024,2,BEIJA FLOR,3
2024,4,BEIJA FLOR,1
2024,8,BEIJA FLOR,2
2024,12,BEIJA FLOR,1
2024,1,BEM-TE-VI,1
2024,2,BEM-TE-VI,2
2024,5,BEM-TE-VI,1
2024,6,BEM-TE-VI,2
2024,7,BEM-TE-VI,3
2024,8,BEM-TE-VI,2
2024,9,BEM-TE-VI,1
2024,10,BEM-TE-VI,1
2024,11,BEM-TE-VI,4
2024,12,BEM-TE-VI,5
2024,3,BICUDO-VERDADEIRO,4
2024,11,BICUDO-VERDADEIRO,1
2024,2,BIGODINHO,4
2024,3,BIGODINHO,2
2024,5,BIGODINHO,2
2024,8,BIGODINHO,1
2024,3,CABOCLINHO,1
2024,11,CABOCLINHO,1
2024,3,CANÁRIO,2
2024,1,CANÁRIO DA TERRA,47
2024,2,CANÁRIO DA TERRA,102
2024,3,CANÁRIO DA TERRA,31
2024,4,CANÁRIO DA TERRA,2
2024,5,CANÁRIO DA TERRA,6
2024,12,CANÁRIO DA TERRA,1
2024,1,CARCARÁ,1
2024,3,CARCARÁ,1
2024,4,CARCARÁ,1
2024,7,CARCARÁ,1
2024,8,CARCARÁ,2
2024,10,CARCARÁ,2
2024,11,CARCARÁ,1
2024,12,CARCARÁ,1
2024,1,CARDEAL-DO-NORDESTE,1
2024,3,CARDEAL-DO-NORDESTE,3
2024,4,CARDEAL-DO-NORDESTE,1
2024,5,CARDEAL-DO-NORDESTE,1
2024,8,CARDEAL-DO-NORDESTE,1
2024,1,COLEIRO,3
2024,3,COLEIRO,11
2024,5,COLEIRO,18
2024,7,COLEIRO,4
2024,8,COLEIRO,1
2024,11,COLEIRO,14
2024,11,CORRUPIÃO,2
2024,1,CORUJA BURAQUEIRA,10
2024,2,CORUJA BURAQUEIRA,11
2024,3,CORUJA BURAQUEIRA,5
2024,4,CORUJA BURAQUEIRA,2
2024,5,CORUJA BURAQUEIRA,4
2024,6,CORUJA BURAQUEIRA,6
2024,7,CORUJA BURAQUEIRA,3
2024,8,CORUJA BURAQUEIRA,3
2024,9,CORUJA BURAQUEIRA,2
2024,11,CORUJA BURAQUEIRA,2
2024,12,CORUJA BURAQUEIRA,3
2024,1,CORUJA ORELHUDA,2
2024,2,CORUJA ORELHUDA,1
2024,5,CORUJA ORELHUDA,1
2024,6,CORUJA ORELHUDA,1
2024,8,CORUJA ORELHUDA,1
2024,1,CORUJA PRETA,1
2024,6,CORUJA PRETA,1
2024,3,CORUJA SUINDARA,1
2024,6,CORUJA SUINDARA,1
2024,7,CORUJA SUINDARA,3
2024,8,CORUJA SUINDARA,1
2024,12,CORUJA SUINDARA,1
2024,1,CORUJINHA DA MATA,1
2024,6,CORUJINHA DA MATA,1
2024,12,CORUJINHA DA MATA,1
2024,8,CURIANGO,1
2024,9,CURIANGO,1
2024,10,CURIANGO,1
2024,1,CURICACA,1
2024,4,CURICACA,1
2024,5,CURICACA,2
2024,3,CURIÓ,12
2024,5,CURIÓ,3
2024,7,CURIÓ,2
2024,8,CURIÓ,2
2024,2,FRANGO D'ÁGUA,1
2024,3,FRANGO D'ÁGUA,2
2024,11,FRANGO D'ÁGUA,1
2024,4,GATURAMO VERDADEIRO,2
2024,11,GATURAMO VERDADEIRO,2
2024,12,GATURAMO VERDADEIRO,1
2024,5,GAVIÃO CARIJO,1
2024,6,GAVIÃO CARIJO,1
2024,7,GAVIÃO CARIJO,1
2024,6,GAVIÃO QUIRI QUIRI,1
2024,7,GAVIÃO QUIRI QUIRI,1
2024,9,GAVIÃO QUIRI QUIRI,1
2024,10,GAVIÃO QUIRI QUIRI,3
2024,4,GOLINHO,1
2024,1,IRAÚNA-GRANDE,1
2024,3,IRAÚNA-GRANDE,2
2024,10,IRAÚNA-GRANDE,1
2024,1,IRERÊ,2
2024,5,IRERÊ,1
2024,11,IRERÊ,1
2024,2,JURUVA,3
2024,3,JURUVA,6
